,customerkey,gender,name,city,state_code,state,zip_code,country,continent,birthday,order_number,line_item,order_date,delivery_date,storekey,productkey,quantity,currency_code,date,currency,exchange,product_name,brand,color,unit_cost_usd,unit_price_usd,subcategorykey,subcategory,categorykey,category,square_meters,open_date
2780,4174,Female,Rebecca Yelverton,OCEAN REEF,WA,Western Australia,6027,Australia,Australia,1990-10-05,2156003,1,2020-11-25,Not Delivered,6,1806,2,AUD,2020-11-25,AUD,1.3616,MGS Zoo Tycoon Dinosaur Digs2009 E162,Tailspin Toys,Blue,16.31,32.0,702,Download Games,7,Games and Toys,2000.0,2010-01-01
2781,4174,Female,Rebecca Yelverton,OCEAN REEF,WA,Western Australia,6027,Australia,Australia,1990-10-05,2156003,2,2020-11-25,Not Delivered,6,1249,2,AUD,2020-11-25,AUD,1.3616,Contoso Rechargeable Li-Ion Battery Pack E300 White,Contoso,White,25.49,49.99,406,Cameras & Camcorders Accessories,4,Cameras and camcorders,2000.0,2010-01-01
2782,22540,Male,Connor Ruwolt,BANDYA,WA,Western Australia,6440,Australia,Australia,1989-06-12,1732013,2,2019-09-28,Not Delivered,6,5,1,AUD,2019-09-28,AUD,1.4803,Contoso 2G MP3 Player E200 Red,Contoso,Red,11.0,21.57,101,MP4&MP3,1,Audio,2000.0,2010-01-01
2783,126744,Male,Declan Mobsby,MARDIE,WA,Western Australia,6714,Australia,Australia,1991-11-14,2017008,2,2020-07-09,Not Delivered,6,2105,3,AUD,2020-07-09,AUD,1.4318,Contoso Water Heater 7.2GPM X1800 Grey,Contoso,Grey,488.7,1475.0,804,Water Heaters,8,Home Appliances,2000.0,2010-01-01
2784,72812,Female,Mary Reginald,BUSSELTON,WA,Western Australia,6280,Australia,Australia,1966-05-23,597001,2,2016-08-19,Not Delivered,6,56,4,AUD,2016-08-19,AUD,1.3135,WWI 4GB Video Recording Pen X200 Yellow,Wide World Importers,Yellow,98.07,296.0,104,Recording Pen,1,Audio,2000.0,2010-01-01
2785,152270,Female,Piper Helmore,SINGLETON,WA,Western Australia,6175,Australia,Australia,1986-11-15,1603019,7,2019-05-22,Not Delivered,6,1661,1,AUD,2019-05-22,AUD,1.4521,MGS Hand Games for kids E300 Yellow,Tailspin Toys,Yellow,2.8,5.5,701,Boxed Games,7,Games and Toys,2000.0,2010-01-01
2786,190882,Female,Kate Berrick,GASCOYNE RIVER,WA,Western Australia,6705,Australia,Australia,1940-01-20,2096002,3,2020-09-26,Not Delivered,6,164,8,AUD,2020-09-26,AUD,1.4224,"Adventure Works 52"" LCD HDTV X790W Brown",Adventure Works,Brown,527.53,1592.2,201,Televisions,2,TV and Video,2000.0,2010-01-01
2787,178302,Male,Charlie Burke-Gaffney,BOLGART,WA,Western Australia,6568,Australia,Australia,1948-11-17,1435019,1,2018-12-05,Not Delivered,6,647,1,AUD,2018-12-05,AUD,1.3712,Proseware Fax phone E100 Black,Proseware,Black,44.36,87.0,306,"Printers, Scanners & Fax",3,Computers,2000.0,2010-01-01
2788,8098,Female,Alana Belt,SOUTH GREENOUGH,WA,Western Australia,6528,Australia,Australia,1967-01-26,1694035,1,2019-08-21,Not Delivered,6,54,1,AUD,2019-08-21,AUD,1.4713,WWI 4GB Video Recording Pen X200 Red,Wide World Importers,Red,98.07,296.0,104,Recording Pen,1,Audio,2000.0,2010-01-01
2789,8098,Female,Alana Belt,SOUTH GREENOUGH,WA,Western Australia,6528,Australia,Australia,1967-01-26,1694035,2,2019-08-21,Not Delivered,6,371,1,AUD,2019-08-21,AUD,1.4713,Adventure Works Laptop16 M1601 White,Adventure Works,White,275.46,599.0,301,Laptops,3,Computers,2000.0,2010-01-01
2790,8098,Female,Alana Belt,SOUTH GREENOUGH,WA,Western Australia,6528,Australia,Australia,1967-01-26,1694035,3,2019-08-21,Not Delivered,6,338,1,AUD,2019-08-21,AUD,1.4713,Fabrikam Laptop19W M9800 Black,Fabrikam,Black,397.25,1199.0,301,Laptops,3,Computers,2000.0,2010-01-01
2791,54987,Male,Isaac Sturt,MARMION,WA,Western Australia,6020,Australia,Australia,1939-05-24,1392020,1,2018-10-23,Not Delivered,6,1513,9,AUD,2018-10-23,AUD,1.4151,The Phone Company Smart phones 8 GB of Memory M400 Gold,The Phone Company,Gold,123.7,269.0,504,Smart phones & PDAs,5,Cell phones,2000.0,2010-01-01
2792,162784,Male,Dean Jauncey,MUNDIJONG,WA,Western Australia,6123,Australia,Australia,1975-09-10,1876047,1,2020-02-19,Not Delivered,6,1696,2,AUD,2020-02-19,AUD,1.4946,SV Hand Games for Office worker L28 Black,Southridge Video,Black,5.63,16.99,701,Boxed Games,7,Games and Toys,2000.0,2010-01-01
2793,72812,Female,Mary Reginald,BUSSELTON,WA,Western Australia,6280,Australia,Australia,1966-05-23,597001,3,2016-08-19,Not Delivered,6,1696,2,AUD,2016-08-19,AUD,1.3135,SV Hand Games for Office worker L28 Black,Southridge Video,Black,5.63,16.99,701,Boxed Games,7,Games and Toys,2000.0,2010-01-01
2794,22540,Male,Connor Ruwolt,BANDYA,WA,Western Australia,6440,Australia,Australia,1989-06-12,1732013,1,2019-09-28,Not Delivered,6,1657,1,AUD,2019-09-28,AUD,1.4803,Contoso DVD 12-Inch Player Portable M400 White,Contoso,White,82.77,179.99,602,Movie DVD,6,"Music, Movies and Audio Books",2000.0,2010-01-01
2795,163706,Female,Ellie Agostini,THE VINES,WA,Western Australia,6069,Australia,Australia,1946-09-23,1662039,1,2019-07-20,Not Delivered,6,1657,1,AUD,2019-07-20,AUD,1.4175,Contoso DVD 12-Inch Player Portable M400 White,Contoso,White,82.77,179.99,602,Movie DVD,6,"Music, Movies and Audio Books",2000.0,2010-01-01
2796,98002,Female,Zara Finney,MARCHAGEE,WA,Western Australia,6515,Australia,Australia,1985-08-15,1583027,2,2019-05-02,Not Delivered,6,1605,3,AUD,2019-05-02,AUD,1.4244,SV DVD 15-Inch Player Portable L200 Black,Southridge Video,Black,96.08,289.99,602,Movie DVD,6,"Music, Movies and Audio Books",2000.0,2010-01-01
2797,162784,Male,Dean Jauncey,MUNDIJONG,WA,Western Australia,6123,Australia,Australia,1975-09-10,1876047,2,2020-02-19,Not Delivered,6,29,1,AUD,2020-02-19,AUD,1.4946,Contoso 32GB Video MP3 Player M3200 White,Contoso,White,84.49,255.0,101,MP4&MP3,1,Audio,2000.0,2010-01-01
2798,162784,Male,Dean Jauncey,MUNDIJONG,WA,Western Australia,6123,Australia,Australia,1975-09-10,1876047,4,2020-02-19,Not Delivered,6,126,1,AUD,2020-02-19,AUD,1.4946,"Adventure Works 19"" Color Digital TV E35 Black",Adventure Works,Black,73.11,143.4,201,Televisions,2,TV and Video,2000.0,2010-01-01
2799,192428,Male,Elijah Abel,INNALOO,WA,Western Australia,6018,Australia,Australia,1962-08-08,895006,2,2017-06-13,Not Delivered,6,126,1,AUD,2017-06-13,AUD,1.3266,"Adventure Works 19"" Color Digital TV E35 Black",Adventure Works,Black,73.11,143.4,201,Televisions,2,TV and Video,2000.0,2010-01-01
2800,23203,Female,Gemma Philipp,MADORA BAY,WA,Western Australia,6210,Australia,Australia,1998-08-11,1814043,1,2019-12-19,Not Delivered,6,48,1,AUD,2019-12-19,AUD,1.4561,WWI 1GB Pulse Smart pen E50 Silver,Wide World Importers,Silver,76.45,149.95,104,Recording Pen,1,Audio,2000.0,2010-01-01
2801,178302,Male,Charlie Burke-Gaffney,BOLGART,WA,Western Australia,6568,Australia,Australia,1948-11-17,1435019,2,2018-12-05,Not Delivered,6,47,3,AUD,2018-12-05,AUD,1.3712,WWI 1GBPulse Smart pen E50 Black,Wide World Importers,Black,76.45,149.95,104,Recording Pen,1,Audio,2000.0,2010-01-01
2802,20069,Male,Jesse Parry-Okeden,GWINDINUP,WA,Western Australia,6237,Australia,Australia,1980-11-24,1814070,1,2019-12-19,Not Delivered,6,1376,8,AUD,2019-12-19,AUD,1.4561,Contoso Integrated Business Phone L08 White,Contoso,White,10.27,31.0,501,Home & Office Phones,5,Cell phones,2000.0,2010-01-01
2803,23203,Female,Gemma Philipp,MADORA BAY,WA,Western Australia,6210,Australia,Australia,1998-08-11,1814043,2,2019-12-19,Not Delivered,6,1253,3,AUD,2019-12-19,AUD,1.4561,Contoso General Carrying Case E304 Silver,Contoso,Silver,10.19,19.99,406,Cameras & Camcorders Accessories,4,Cameras and camcorders,2000.0,2010-01-01
2804,23203,Female,Gemma Philipp,MADORA BAY,WA,Western Australia,6210,Australia,Australia,1998-08-11,1814043,4,2019-12-19,Not Delivered,6,805,1,AUD,2019-12-19,AUD,1.4561,Contoso ADSL Modem Splitter/Filter X 3 E300 White,Contoso,White,26.97,52.9,308,Computers Accessories,3,Computers,2000.0,2010-01-01
2805,86126,Male,Tyler Blackmore,DUDININ,WA,Western Australia,6363,Australia,Australia,1970-09-04,377007,2,2016-01-12,Not Delivered,6,446,3,AUD,2016-01-12,AUD,1.4267,WWI Desktop PC1.60 E1600 Black,Wide World Importers,Black,112.14,219.95,303,Desktops,3,Computers,2000.0,2010-01-01
2806,38195,Female,Sara Roe,PAYNEDALE,WA,Western Australia,6239,Australia,Australia,1972-11-22,1733002,4,2019-09-29,Not Delivered,6,1444,1,AUD,2019-09-29,AUD,1.4803,"The Phone Company Touch Screen Phones 26-2.2"" M200 Gold",The Phone Company,Gold,105.77,230.0,503,Touch Screen Phones,5,Cell phones,2000.0,2010-01-01
2807,190882,Female,Kate Berrick,GASCOYNE RIVER,WA,Western Australia,6705,Australia,Australia,1940-01-20,2096002,1,2020-09-26,Not Delivered,6,1349,7,AUD,2020-09-26,AUD,1.4224,Contoso Single-line phones E10 White,Contoso,White,5.09,9.99,501,Home & Office Phones,5,Cell phones,2000.0,2010-01-01
2808,195521,Male,Mitchell Saville,DURACK,WA,Western Australia,6743,Australia,Australia,1977-05-24,372012,4,2016-01-07,Not Delivered,6,171,4,AUD,2016-01-07,AUD,1.4308,SV 16xDVD E340 Black,Southridge Video,Black,45.53,99.0,202,VCD & DVD,2,TV and Video,2000.0,2010-01-01
2809,9915,Female,Ebony Buxton,SEPPINGS,WA,Western Australia,6330,Australia,Australia,1991-11-10,980012,2,2017-09-06,Not Delivered,6,2095,3,AUD,2017-09-06,AUD,1.254,Contoso Water Heater 7.2GPM X1800 Green,Contoso,Green,488.7,1475.0,804,Water Heaters,8,Home Appliances,2000.0,2010-01-01
2810,72812,Female,Mary Reginald,BUSSELTON,WA,Western Australia,6280,Australia,Australia,1966-05-23,597001,4,2016-08-19,Not Delivered,6,2095,1,AUD,2016-08-19,AUD,1.3135,Contoso Water Heater 7.2GPM X1800 Green,Contoso,Green,488.7,1475.0,804,Water Heaters,8,Home Appliances,2000.0,2010-01-01
2811,9915,Female,Ebony Buxton,SEPPINGS,WA,Western Australia,6330,Australia,Australia,1991-11-10,980012,3,2017-09-06,Not Delivered,6,614,8,AUD,2017-09-06,AUD,1.254,WWI Projector 720p DLP56 Black,Wide World Importers,Black,459.4,999.0,305,Projectors & Screens,3,Computers,2000.0,2010-01-01
2812,9915,Female,Ebony Buxton,SEPPINGS,WA,Western Australia,6330,Australia,Australia,1991-11-10,980012,4,2017-09-06,Not Delivered,6,1771,1,AUD,2017-09-06,AUD,1.254,MGS Age of Empires III: The Asian Dynasties 2009 E127,Tailspin Toys,White,17.33,34.0,702,Download Games,7,Games and Toys,2000.0,2010-01-01
2813,158349,Male,Austin Roxon,Waterloo,WA,Western Australia,6228,Australia,Australia,1982-04-29,1632033,2,2019-06-20,Not Delivered,6,103,4,AUD,2019-06-20,AUD,1.4436,WWI Wireless Bluetooth Stereo Headphones M270 Black,Wide World Importers,Black,52.88,115.0,106,Bluetooth Headphones,1,Audio,2000.0,2010-01-01
2814,146194,Female,Natasha Stanton,THE VINES,WA,Western Australia,6069,Australia,Australia,1970-08-09,759000,1,2017-01-28,Not Delivered,6,1607,1,AUD,2017-01-28,AUD,1.3266,SV DVD 12-Inch Player Portable M400 Silver,Southridge Video,Silver,82.77,179.99,602,Movie DVD,6,"Music, Movies and Audio Books",2000.0,2010-01-01
2815,166599,Male,Ryder Dalyell,NORTH WIALKI,WA,Western Australia,6473,Australia,Australia,1997-11-18,1450001,2,2018-12-20,Not Delivered,6,1607,4,AUD,2018-12-20,AUD,1.4016,SV DVD 12-Inch Player Portable M400 Silver,Southridge Video,Silver,82.77,179.99,602,Movie DVD,6,"Music, Movies and Audio Books",2000.0,2010-01-01
2816,146194,Female,Natasha Stanton,THE VINES,WA,Western Australia,6069,Australia,Australia,1970-08-09,759000,2,2017-01-28,Not Delivered,6,1623,6,AUD,2017-01-28,AUD,1.3266,Contoso DVD Recorder L210 Silver,Contoso,Silver,72.56,219.0,602,Movie DVD,6,"Music, Movies and Audio Books",2000.0,2010-01-01
2817,146194,Female,Natasha Stanton,THE VINES,WA,Western Australia,6069,Australia,Australia,1970-08-09,759000,3,2017-01-28,Not Delivered,6,417,3,AUD,2017-01-28,AUD,1.3266,Adventure Works Desktop PC2.30 MD230 Silver,Adventure Works,Silver,275.46,599.0,303,Desktops,3,Computers,2000.0,2010-01-01
2818,64764,Male,Jacob Pelsaert,LESLEY,WA,Western Australia,6111,Australia,Australia,1986-03-03,1773011,1,2019-11-08,Not Delivered,6,417,4,AUD,2019-11-08,AUD,1.456,Adventure Works Desktop PC2.30 MD230 Silver,Adventure Works,Silver,275.46,599.0,303,Desktops,3,Computers,2000.0,2010-01-01
2819,98002,Female,Zara Finney,MARCHAGEE,WA,Western Australia,6515,Australia,Australia,1985-08-15,729026,2,2016-12-29,Not Delivered,6,417,4,AUD,2016-12-29,AUD,1.3876,Adventure Works Desktop PC2.30 MD230 Silver,Adventure Works,Silver,275.46,599.0,303,Desktops,3,Computers,2000.0,2010-01-01
2820,146194,Female,Natasha Stanton,THE VINES,WA,Western Australia,6069,Australia,Australia,1970-08-09,759000,4,2017-01-28,Not Delivered,6,118,1,AUD,2017-01-28,AUD,1.3266,"Adventure Works 20"" CRT TV E15 White",Adventure Works,White,86.67,169.99,201,Televisions,2,TV and Video,2000.0,2010-01-01
2821,146194,Female,Natasha Stanton,THE VINES,WA,Western Australia,6069,Australia,Australia,1970-08-09,759000,5,2017-01-28,Not Delivered,6,1545,6,AUD,2017-01-28,AUD,1.3266,The Phone Company PDA Phone Unlocked 3.5 inches M530 Silver,The Phone Company,Silver,123.24,268.0,504,Smart phones & PDAs,5,Cell phones,2000.0,2010-01-01
2822,146194,Female,Natasha Stanton,THE VINES,WA,Western Australia,6069,Australia,Australia,1970-08-09,759000,6,2017-01-28,Not Delivered,6,66,2,AUD,2017-01-28,AUD,1.3266,NT Bluetooth Stereo Headphones E52 Blue,Northwind Traders,Blue,13.1,25.69,106,Bluetooth Headphones,1,Audio,2000.0,2010-01-01
2823,146194,Female,Natasha Stanton,THE VINES,WA,Western Australia,6069,Australia,Australia,1970-08-09,759000,7,2017-01-28,Not Delivered,6,1995,2,AUD,2017-01-28,AUD,1.3266,Fabrikam Microwave 1.5CuFt X1100 Grey,Fabrikam,Grey,220.64,665.94,803,Microwaves,8,Home Appliances,2000.0,2010-01-01
2824,38195,Female,Sara Roe,PAYNEDALE,WA,Western Australia,6239,Australia,Australia,1972-11-22,1872021,1,2020-02-15,Not Delivered,6,644,5,AUD,2020-02-15,AUD,1.4897,Proseware Laser Jet Printer E100 Black,Proseware,Black,40.28,79.0,306,"Printers, Scanners & Fax",3,Computers,2000.0,2010-01-01
2825,38195,Female,Sara Roe,PAYNEDALE,WA,Western Australia,6239,Australia,Australia,1972-11-22,1872021,2,2020-02-15,Not Delivered,6,1805,2,AUD,2020-02-15,AUD,1.4897,MGS MechWarrior 4 Mach Paks2009 E161,Tailspin Toys,Green,16.31,32.0,702,Download Games,7,Games and Toys,2000.0,2010-01-01
2826,113244,Female,Paige Harrington,TAPPING,WA,Western Australia,6065,Australia,Australia,2001-08-29,1751015,1,2019-10-17,Not Delivered,6,1679,4,AUD,2019-10-17,AUD,1.4662,MGS Hand Games for kids E300 Silver,Tailspin Toys,Silver,2.8,5.5,701,Boxed Games,7,Games and Toys,2000.0,2010-01-01
2827,79131,Male,Joel Luxton,PALMYRA DC,WA,Western Australia,6157,Australia,Australia,1952-09-12,716004,1,2016-12-16,Not Delivered,6,1546,4,AUD,2016-12-16,AUD,1.364,The Phone Company PDA Phone Unlocked 4.7 inches L550 Silver,The Phone Company,Silver,100.06,302.0,504,Smart phones & PDAs,5,Cell phones,2000.0,2010-01-01
2828,42840,Female,Savannah Lansell,XANTIPPE,WA,Western Australia,6609,Australia,Australia,1936-05-23,1584004,2,2019-05-03,Not Delivered,6,144,2,AUD,2019-05-03,AUD,1.4292,"Adventure Works 15.6"" LCD TV M130W Brown",Adventure Works,Brown,152.94,299.99,201,Televisions,2,TV and Video,2000.0,2010-01-01
2829,186985,Male,Dean Backhouse,EAST FREMANTLE,WA,Western Australia,6158,Australia,Australia,1988-02-07,1592031,2,2019-05-11,Not Delivered,6,180,1,AUD,2019-05-11,AUD,1.43,SV 8xDVD E100 Silver,Southridge Video,Silver,35.18,69.0,202,VCD & DVD,2,TV and Video,2000.0,2010-01-01
2830,38195,Female,Sara Roe,PAYNEDALE,WA,Western Australia,6239,Australia,Australia,1972-11-22,1733002,6,2019-09-29,Not Delivered,6,431,3,AUD,2019-09-29,AUD,1.4803,Adventure Works Desktop PC1.80 ED180 Brown,Adventure Works,Brown,188.13,369.0,303,Desktops,3,Computers,2000.0,2010-01-01
2831,12859,Male,Koby Rayment,NABAWA,WA,Western Australia,6532,Australia,Australia,1942-04-29,1823089,1,2019-12-28,Not Delivered,6,1630,2,AUD,2019-12-28,AUD,1.4342,Contoso DVD 60 DVD Storage Binder L20 Black,Contoso,Black,7.58,22.89,602,Movie DVD,6,"Music, Movies and Audio Books",2000.0,2010-01-01
2832,91913,Male,Lucas Hussey,BUNJIL,WA,Western Australia,6623,Australia,Australia,1943-09-20,1641038,1,2019-06-29,Not Delivered,6,1630,2,AUD,2019-06-29,AUD,1.4274,Contoso DVD 60 DVD Storage Binder L20 Black,Contoso,Black,7.58,22.89,602,Movie DVD,6,"Music, Movies and Audio Books",2000.0,2010-01-01
2833,20069,Male,Jesse Parry-Okeden,GWINDINUP,WA,Western Australia,6237,Australia,Australia,1980-11-24,1470036,2,2019-01-09,Not Delivered,6,1629,2,AUD,2019-01-09,AUD,1.3952,Contoso DVD 38 DVD Storage Binder E25 Black,Contoso,Black,5.09,9.99,602,Movie DVD,6,"Music, Movies and Audio Books",2000.0,2010-01-01
2834,145342,Male,Ethan Stone,FLOREAT,WA,Western Australia,6014,Australia,Australia,1979-06-19,731010,2,2016-12-31,Not Delivered,6,444,3,AUD,2016-12-31,AUD,1.3847,WWI Desktop PC2.33 X2330 Black,Wide World Importers,Black,304.48,919.0,303,Desktops,3,Computers,2000.0,2010-01-01
2835,113244,Female,Paige Harrington,TAPPING,WA,Western Australia,6065,Australia,Australia,2001-08-29,1862007,5,2020-02-05,Not Delivered,6,427,6,AUD,2020-02-05,AUD,1.4786,Adventure Works Desktop PC3.0 MS300 Black,Adventure Works,Black,215.68,469.0,303,Desktops,3,Computers,2000.0,2010-01-01
2836,133761,Female,Dakota Neville,WEDGECARRUP,WA,Western Australia,6315,Australia,Australia,1956-05-28,724019,1,2016-12-24,Not Delivered,6,1918,3,AUD,2016-12-24,AUD,1.3944,Fabrikam Refrigerator 4.6CuFt E2800 Green,Fabrikam,Green,152.94,299.99,802,Refrigerators,8,Home Appliances,2000.0,2010-01-01
2837,133761,Female,Dakota Neville,WEDGECARRUP,WA,Western Australia,6315,Australia,Australia,1956-05-28,724019,2,2016-12-24,Not Delivered,6,1783,1,AUD,2016-12-24,AUD,1.3944,MGS Age of Empires III 2008 E139,Tailspin Toys,White,21.92,43.0,702,Download Games,7,Games and Toys,2000.0,2010-01-01
2838,166599,Male,Ryder Dalyell,NORTH WIALKI,WA,Western Australia,6473,Australia,Australia,1997-11-18,1450001,1,2018-12-20,Not Delivered,6,1588,3,AUD,2018-12-20,AUD,1.4016,SV DVD 58 DVD Storage Binder M55 Silver,Southridge Video,Silver,6.39,13.89,602,Movie DVD,6,"Music, Movies and Audio Books",2000.0,2010-01-01
2839,98583,Female,Alana Kelly,LAKE TOOLBRUNUP,WA,Western Australia,6320,Australia,Australia,1964-11-30,1485024,2,2019-01-24,Not Delivered,6,1588,1,AUD,2019-01-24,AUD,1.4079,SV DVD 58 DVD Storage Binder M55 Silver,Southridge Video,Silver,6.39,13.89,602,Movie DVD,6,"Music, Movies and Audio Books",2000.0,2010-01-01
2840,12859,Male,Koby Rayment,NABAWA,WA,Western Australia,6532,Australia,Australia,1942-04-29,1823089,2,2019-12-28,Not Delivered,6,420,1,AUD,2019-12-28,AUD,1.4342,Adventure Works Desktop PC1.80 ED182 Silver,Adventure Works,Silver,254.86,499.9,303,Desktops,3,Computers,2000.0,2010-01-01
2841,67066,Male,Alexander Newling,MOUNT RICHON,WA,Western Australia,6112,Australia,Australia,1950-09-09,1855007,1,2020-01-29,Not Delivered,6,420,1,AUD,2020-01-29,AUD,1.4816,Adventure Works Desktop PC1.80 ED182 Silver,Adventure Works,Silver,254.86,499.9,303,Desktops,3,Computers,2000.0,2010-01-01
2842,20069,Male,Jesse Parry-Okeden,GWINDINUP,WA,Western Australia,6237,Australia,Australia,1980-11-24,1616007,1,2019-06-04,Not Delivered,6,1681,4,AUD,2019-06-04,AUD,1.4333,MGS Hand Games men M300 Silver,Tailspin Toys,Silver,3.17,6.89,701,Boxed Games,7,Games and Toys,2000.0,2010-01-01
2843,113244,Female,Paige Harrington,TAPPING,WA,Western Australia,6065,Australia,Australia,2001-08-29,1823090,1,2019-12-28,Not Delivered,6,437,1,AUD,2019-12-28,AUD,1.4342,Adventure Works Desktop PC1.80 ED182 White,Adventure Works,White,254.86,499.9,303,Desktops,3,Computers,2000.0,2010-01-01
2844,113244,Female,Paige Harrington,TAPPING,WA,Western Australia,6065,Australia,Australia,2001-08-29,1823090,2,2019-12-28,Not Delivered,6,594,2,AUD,2019-12-28,AUD,1.4342,Contoso Screen 113in M251 White,Contoso,White,137.5,299.0,305,Projectors & Screens,3,Computers,2000.0,2010-01-01
2845,113244,Female,Paige Harrington,TAPPING,WA,Western Australia,6065,Australia,Australia,2001-08-29,1823090,3,2019-12-28,Not Delivered,6,1732,3,AUD,2019-12-28,AUD,1.4342,MGS Age of Mythology: The Titans Expansion M350,Tailspin Toys,Black,33.32,72.45,702,Download Games,7,Games and Toys,2000.0,2010-01-01
2846,13071,Female,Claudia Fuller,CUBALLING,WA,Western Australia,6311,Australia,Australia,1973-06-28,2145006,2,2020-11-14,Not Delivered,6,360,1,AUD,2020-11-14,AUD,1.3796,Fabrikam Laptop13.3 M3000 Red,Fabrikam,Red,193.74,380.0,301,Laptops,3,Computers,2000.0,2010-01-01
2847,190882,Female,Kate Berrick,GASCOYNE RIVER,WA,Western Australia,6705,Australia,Australia,1940-01-20,490007,3,2016-05-04,Not Delivered,6,1598,2,AUD,2016-05-04,AUD,1.3367,SV DVD External DVD Burner M200 Grey,Southridge Video,Grey,26.62,57.88,602,Movie DVD,6,"Music, Movies and Audio Books",2000.0,2010-01-01
2848,14180,Female,Ava Lockyer,KALGOORLIE,WA,Western Australia,6430,Australia,Australia,1998-05-14,384007,1,2016-01-19,Not Delivered,6,494,3,AUD,2016-01-19,AUD,1.4421,Adventure Works LCD20W M240 Black,Adventure Works,Black,128.3,279.0,304,Monitors,3,Computers,2000.0,2010-01-01
2849,14180,Female,Ava Lockyer,KALGOORLIE,WA,Western Australia,6430,Australia,Australia,1998-05-14,384007,2,2016-01-19,Not Delivered,6,1633,2,AUD,2016-01-19,AUD,1.4421,Contoso DVD 58 DVD Storage Binder M55 Silver,Contoso,Silver,6.39,13.89,602,Movie DVD,6,"Music, Movies and Audio Books",2000.0,2010-01-01
2850,35733,Female,Charlotte Shaw,WAROONA,WA,Western Australia,6215,Australia,Australia,1955-05-14,2008009,1,2020-06-30,Not Delivered,6,87,9,AUD,2020-06-30,AUD,1.4595,NT Wireless Bluetooth Stereo Headphones M402 Purple,Northwind Traders,Purple,45.98,99.99,106,Bluetooth Headphones,1,Audio,2000.0,2010-01-01
